,Position,Track Name,Artist,Streams,URL,date,uri_x,release_date,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,uri_y
6161,162,WHATS POPPIN,Jack Harlow,69668,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020-07-31,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,2020-03-13,139741,0.923,0.017,0.604,0.0,0.272,-6.671,0.245,0.826,145.062,4,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM
6162,163,If the World Was Ending - feat. Julia Michaels,JP Saxe,69405,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-07-31,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,2019-10-17,208687,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,0.604,75.801,4,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ
6163,164,Jeg Vil La' Lyset Brænde,Ray Dee Ohh,69176,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs,2020-07-31,spotify:track:1rRcFwE1ydO2Y5jSmk1UIs,1990-01-01,272560,0.621,0.00109,0.692,0.000693,0.362,-8.376,0.0283,0.509,127.032,4,spotify:track:1rRcFwE1ydO2Y5jSmk1UIs
6164,165,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,68954,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,2020-07-31,spotify:track:66FgjA5ZQJJuypFG1bc8se,2020-07-10,160212,0.701,0.291,0.65,0.0,0.112,-6.313,0.104,0.647,90.003,4,spotify:track:66FgjA5ZQJJuypFG1bc8se
6165,166,Sex On The Beach,Ude Af Kontrol,68778,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR,2020-07-31,spotify:track:3yx4uZSBSLgxaGhSqNw4RR,2020-02-13,148800,0.845,0.18,0.922,0.0,0.194,-4.405,0.0753,0.494,124.944,4,spotify:track:3yx4uZSBSLgxaGhSqNw4RR
6166,167,Den Værste,Artigeardit,68595,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9,2020-07-31,spotify:track:5UhnNbuteXdxGP2cCw7lM9,2020-06-12,163233,0.661,0.253,0.734,0.0,0.107,-7.875,0.385,0.542,90.409,4,spotify:track:5UhnNbuteXdxGP2cCw7lM9
6167,168,Gangstas,Pop Smoke,68492,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF,2020-07-31,spotify:track:1hg3RlqFZXJb5YgRoK9qmF,2020-07-03,160000,0.548,0.203,0.506,0.0001,0.0788,-7.434,0.102,0.557,119.987,5,spotify:track:1hg3RlqFZXJb5YgRoK9qmF
6168,169,My Oasis (feat. Burna Boy),Sam Smith,68352,https://open.spotify.com/track/2KoHxhRyWxJzA0VafWd5Nk,2020-07-31,spotify:track:2KoHxhRyWxJzA0VafWd5Nk,2020-07-30,179916,0.691,0.569,0.474,0.000626,0.099,-8.742,0.0583,0.381,143.783,4,spotify:track:2KoHxhRyWxJzA0VafWd5Nk
6169,170,the last great american dynasty,Taylor Swift,68043,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,2020-07-31,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,2020-07-24,230999,0.686,0.467,0.662,0.0023,0.109,-8.505,0.0413,0.706,147.922,4,spotify:track:2Eeur20xVqfUoM3Q7EFPFt
6170,171,Pas Oublié (feat. Gilli),Isaac Kasule,67705,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL,2020-07-31,spotify:track:6kyJjIpIjaoBaNx0VjxcwL,2020-02-28,179714,0.745,0.0139,0.557,0.0,0.0819,-5.995,0.0469,0.395,105.034,4,spotify:track:6kyJjIpIjaoBaNx0VjxcwL
6171,172,Culo (feat. Branco),Gilli,67461,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ,2020-07-31,spotify:track:49vQclrdXkZXMJnD0VN3qZ,2019-07-13,145871,0.9,0.0238,0.66,1.15e-06,0.109,-3.782,0.179,0.584,92.013,4,spotify:track:49vQclrdXkZXMJnD0VN3qZ
6172,173,Efter Mig,Jimilian,67249,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az,2020-07-31,spotify:track:5Mbtof5Olmn8JDvm6PI1Az,2019-05-17,195500,0.84,0.0856,0.445,0.0,0.0769,-9.875,0.054,0.656,102.014,4,spotify:track:5Mbtof5Olmn8JDvm6PI1Az
6173,174,Higher Love,Kygo,67013,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,2020-07-31,spotify:track:1kKYjjfNYxE0YYgLa7vgVY,2020-05-29,228267,0.693,0.0151,0.678,5.71e-06,0.101,-7.159,0.0324,0.404,103.952,4,spotify:track:1kKYjjfNYxE0YYgLa7vgVY
6174,175,Alle Skuffer Over Tid - Single Edit,The Minds Of 99,66512,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8,2020-07-31,spotify:track:6a2itcAnQzfViAiAly2Eg8,2018-01-12,242654,0.521,0.0134,0.742,0.0106,0.124,-4.931,0.0281,0.191,153.994,4,spotify:track:6a2itcAnQzfViAiAly2Eg8
6175,176,Life's A Mess (feat. Halsey),Juice WRLD,66493,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,2020-07-31,spotify:track:4h5N4KyWZMtpeH9vhXSXjd,2020-07-10,202193,0.63,0.337,0.446,0.0,0.166,-8.9,0.0351,0.177,143.078,4,spotify:track:4h5N4KyWZMtpeH9vhXSXjd
6176,177,Som Fluer,The Minds Of 99,66447,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti,2020-07-31,spotify:track:4diMl3ee8zco6asVZNKjti,2019-11-14,226573,0.433,0.162,0.504,0.00917,0.242,-5.717,0.029,0.345,74.033,4,spotify:track:4diMl3ee8zco6asVZNKjti
6177,178,Falling,Harry Styles,66045,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020-07-31,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,2019-12-13,240133,0.567,0.839,0.267,1.46e-06,0.089,-6.502,0.0299,0.0592,110.011,4,spotify:track:1ZMiCix7XSAbfAJlEZWMCp
6178,179,GO (feat. Juice WRLD),The Kid LAROI,65941,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,2020-07-31,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,2020-07-24,181688,0.487,0.157,0.74,0.0,0.612,-4.973,0.0944,0.522,73.779,4,spotify:track:2rPHUAeUPbNgTmK18FPTiZ
6179,180,Hun Kommer Tilbage,Jung,65824,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS,2020-07-31,spotify:track:5DbD9hQ5M3pauLtbnpytgS,2020-03-27,175624,0.58,0.003,0.872,1.47e-05,0.248,-5.975,0.0589,0.733,151.987,4,spotify:track:5DbD9hQ5M3pauLtbnpytgS
6180,181,Beautiful People (feat. Khalid),Ed Sheeran,65375,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020-07-31,spotify:track:70eFcWOvlMObDhURTqT4Fv,2019-07-12,197866,0.64,0.124,0.647,0.0,0.0801,-8.114,0.186,0.546,92.979,4,spotify:track:70eFcWOvlMObDhURTqT4Fv
6181,182,Light,Jerome,65355,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH,2020-07-31,spotify:track:1lht8jb3c6rEiVaqX94enH,2019-05-10,185915,0.36,0.0171,0.89,0.252,0.146,-5.645,0.0383,0.0897,106.554,3,spotify:track:1lht8jb3c6rEiVaqX94enH
6182,183,NAPOLI,Branco,64400,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn,2020-07-31,spotify:track:1HGSCFnYif6HrsLqZHE2Kn,2020-02-05,174289,0.825,0.181,0.579,8.28e-06,0.103,-7.493,0.0556,0.629,123.892,4,spotify:track:1HGSCFnYif6HrsLqZHE2Kn
6183,184,Lose Control,MEDUZA,64222,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-07-31,spotify:track:7CHi4DtfK4heMlQaudCuHK,2019-10-11,168387,0.598,0.129,0.526,0.0,0.14,-8.659,0.0415,0.529,123.935,4,spotify:track:7CHi4DtfK4heMlQaudCuHK
6184,185,Hangover,Ude Af Kontrol,64105,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j,2020-07-31,spotify:track:0HRnmcWxw0Aeu4VtQXg42j,2020-05-14,139701,0.865,0.0962,0.867,0.000514,0.0909,-7.011,0.237,0.574,134.068,4,spotify:track:0HRnmcWxw0Aeu4VtQXg42j
6185,186,Kom Over,KESI,63906,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT,2020-07-31,spotify:track:6Lu7LCf7t7V6X7i4NQywcT,2018-05-04,196165,0.489,0.0859,0.69,0.0,0.288,-5.352,0.0856,0.651,98.0,4,spotify:track:6Lu7LCf7t7V6X7i4NQywcT
6186,187,Jesus,Tobias Rahim,63823,https://open.spotify.com/track/4ICh093TG3LT7nWR4gahdX,2020-07-31,spotify:track:4ICh093TG3LT7nWR4gahdX,2020-06-26,162222,0.635,0.0373,0.473,0.0,0.0868,-8.467,0.0268,0.505,107.995,4,spotify:track:4ICh093TG3LT7nWR4gahdX
6187,188,Modvind,Carmon,63693,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI,2020-07-31,spotify:track:0DjoEWNm4HNqu0JmvlIPcI,2020-05-29,170144,0.743,0.395,0.635,5.95e-06,0.0721,-6.693,0.358,0.574,104.786,4,spotify:track:0DjoEWNm4HNqu0JmvlIPcI
6188,189,Nik & Jay (feat. Benjamin Hav),TopGunn,63569,https://open.spotify.com/track/151GbWJcajt35sN4T309vF,2020-07-31,spotify:track:151GbWJcajt35sN4T309vF,2019-04-26,174080,0.879,0.286,0.489,0.0,0.11,-8.271,0.217,0.423,94.939,4,spotify:track:151GbWJcajt35sN4T309vF
6189,190,THE SCOTTS,THE SCOTTS,63392,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020-07-31,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,2020-04-24,165977,0.716,0.233,0.537,0.0,0.157,-7.648,0.0514,0.28,129.979,4,spotify:track:39Yp9wwQiSRIDOvrVg7mbk
6190,191,Love Someone,Lukas Graham,63256,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,2020-07-31,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,2018-10-26,205440,0.538,0.172,0.409,0.0,0.11,-6.581,0.0505,0.265,171.838,4,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1
6191,192,Lie,Lukas Graham,63163,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD,2020-07-31,spotify:track:27NaNvlmvOHqTF0VPjuRSD,2019-09-27,179841,0.537,0.0362,0.612,0.0,0.0926,-4.777,0.051,0.308,92.178,4,spotify:track:27NaNvlmvOHqTF0VPjuRSD
6192,193,Jeg Skal Nok Vente,Jung,62861,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs,2020-07-31,spotify:track:2M996tCDK8dmip9HNKk6Gs,2020-03-27,185428,0.685,0.00771,0.73,0.0776,0.274,-5.263,0.0273,0.584,132.991,4,spotify:track:2M996tCDK8dmip9HNKk6Gs
6193,194,Finde Tilbage,Citybois,62785,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6,2020-07-31,spotify:track:0yoEmC2FYbiH9gB94YWQE6,2020-05-15,186733,0.785,0.0698,0.67,0.0,0.164,-4.928,0.063,0.491,100.026,4,spotify:track:0yoEmC2FYbiH9gB94YWQE6
6194,195,What's Love Got to Do with It,Kygo,62671,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW,2020-07-31,spotify:track:3Be7CLdHZpyzsVijme39cW,2020-07-17,208156,0.75,0.275,0.664,0.0,0.0632,-5.908,0.154,0.617,105.023,4,spotify:track:3Be7CLdHZpyzsVijme39cW
6195,196,ZERO,I$WAAL,62640,https://open.spotify.com/track/63hCE36av048sJCsxi2l90,2020-07-31,spotify:track:63hCE36av048sJCsxi2l90,2020-07-03,204000,0.785,0.229,0.499,2.06e-06,0.0825,-9.954,0.147,0.388,101.03,4,spotify:track:63hCE36av048sJCsxi2l90
6196,197,Life Is Good (feat. Drake),Future,62517,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,2020-07-31,spotify:track:1K5KBOgreBi5fkEHvg5ap3,2020-05-15,237918,0.795,0.067,0.574,0.0,0.15,-6.903,0.487,0.537,142.053,4,spotify:track:1K5KBOgreBi5fkEHvg5ap3
6197,198,Savnet,Gobs,62152,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9,2020-07-31,spotify:track:0TA8nQMsUqgMBK8W9jtJR9,2020-05-15,168246,0.507,0.447,0.552,0.0,0.0851,-6.847,0.371,0.253,91.297,4,spotify:track:0TA8nQMsUqgMBK8W9jtJR9
6198,199,Enjoy Yourself (feat. Karol G),Pop Smoke,61808,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO,2020-07-31,spotify:track:3NWrHCwvyII4fTx05PN3IO,2020-07-03,197938,0.764,0.389,0.676,0.0,0.215,-6.761,0.0927,0.461,97.02,4,spotify:track:3NWrHCwvyII4fTx05PN3IO
6199,200,Plastic (feat. Benjamin Hav),Pind,61719,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe,2020-07-31,spotify:track:758P0zO2goHiN3NA5OW1Qe,2019-11-15,183387,0.842,0.252,0.664,0.0,0.1,-4.774,0.0647,0.531,123.997,4,spotify:track:758P0zO2goHiN3NA5OW1Qe
6200,1,Solhverv,Lord Siva,808821,https://open.spotify.com/track/5x6ggDM895CRGHxS3dwRHz,2020-08-07,spotify:track:5x6ggDM895CRGHxS3dwRHz,2020-06-26,213125,0.81,0.00792,0.674,1.45e-05,0.0527,-6.251,0.0446,0.834,139.949,4,spotify:track:5x6ggDM895CRGHxS3dwRHz
6201,2,Blå Himmel (feat. Hans Philip),KESI,799502,https://open.spotify.com/track/0qA2qykpcGdVl3tiiYum4g,2020-08-07,spotify:track:0qA2qykpcGdVl3tiiYum4g,2020-07-31,228590,0.743,0.2,0.529,0.0,0.244,-5.292,0.107,0.505,102.027,4,spotify:track:0qA2qykpcGdVl3tiiYum4g
6202,3,ErruDumEllaHvad,ICEKIID,615703,https://open.spotify.com/track/5qaaQp6KvkEdB2q7SKQAcJ,2020-08-07,spotify:track:5qaaQp6KvkEdB2q7SKQAcJ,2020-06-12,148942,0.922,0.281,0.708,0.000168,0.279,-5.618,0.262,0.732,104.055,4,spotify:track:5qaaQp6KvkEdB2q7SKQAcJ
6203,4,ALL MY LOVE (feat. ATYPISK),LOLO,591935,https://open.spotify.com/track/0isi84Hc9HMJnK7j8OKueg,2020-08-07,spotify:track:0isi84Hc9HMJnK7j8OKueg,2020-07-17,151392,0.773,0.00688,0.675,4.39e-06,0.121,-4.995,0.0323,0.113,129.978,4,spotify:track:0isi84Hc9HMJnK7j8OKueg
6204,5,Savage Love (Laxed - Siren Beat),Jawsh 685,454788,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-08-07,spotify:track:1xQ6trAsedVPCdbtDAmk0c,2020-06-11,171374,0.767,0.234,0.481,0.0,0.269,-8.52,0.0803,0.761,150.076,4,spotify:track:1xQ6trAsedVPCdbtDAmk0c
6205,6,Snik Snak,Gilli,425276,https://open.spotify.com/track/1rExu7075LZrpDfT0Cg8Kk,2020-08-07,spotify:track:1rExu7075LZrpDfT0Cg8Kk,2020-06-26,163992,0.811,0.0953,0.681,0.00165,0.187,-6.017,0.134,0.809,155.074,4,spotify:track:1rExu7075LZrpDfT0Cg8Kk
6206,7,Ghetto Fabulous,Tessa,413588,https://open.spotify.com/track/4Al06vYvUi8uPCYzw2b80X,2020-08-07,spotify:track:4Al06vYvUi8uPCYzw2b80X,2020-08-07,143476,0.798,0.178,0.419,0.0,0.142,-7.541,0.428,0.458,82.445,4,spotify:track:4Al06vYvUi8uPCYzw2b80X
6207,8,Breaking Me,Topic,397524,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-08-07,spotify:track:3H7ihDc1dqLriiWXwsc2po,2019-12-19,166793,0.789,0.223,0.72,0.0,0.129,-5.652,0.218,0.664,122.031,4,spotify:track:3H7ihDc1dqLriiWXwsc2po
6208,9,Hygger Mig pt. 2 (feat. Gilli),KESI,395690,https://open.spotify.com/track/0XS0OGv7EeH6cj0zCKZnkw,2020-08-07,spotify:track:0XS0OGv7EeH6cj0zCKZnkw,2020-07-31,176318,0.692,0.219,0.591,0.0,0.672,-6.964,0.261,0.822,103.792,4,spotify:track:0XS0OGv7EeH6cj0zCKZnkw
6209,10,Tilbage,KESI,395543,https://open.spotify.com/track/5ktsLwoQZ7JVliJMjEfBZj,2020-08-07,spotify:track:5ktsLwoQZ7JVliJMjEfBZj,2020-07-31,180834,0.761,0.108,0.672,0.0,0.326,-5.18,0.115,0.781,96.99,4,spotify:track:5ktsLwoQZ7JVliJMjEfBZj
6210,11,ROCKSTAR (feat. Roddy Ricch),DaBaby,357215,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-08-07,spotify:track:7ytR5pFWmSjzHJIeQkgog4,2020-04-17,181733,0.746,0.247,0.69,0.0,0.101,-7.956,0.164,0.497,89.977,4,spotify:track:7ytR5pFWmSjzHJIeQkgog4
6211,12,L.U.V,Gilli,356351,https://open.spotify.com/track/1pfjtl0nQZlFJrjSMlai0F,2020-08-07,spotify:track:1pfjtl0nQZlFJrjSMlai0F,2020-06-12,166863,0.782,0.433,0.538,0.0,0.0964,-6.545,0.0561,0.742,102.991,4,spotify:track:1pfjtl0nQZlFJrjSMlai0F
6212,13,Head & Heart (feat. MNEK),Joel Corry,342417,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020-08-07,spotify:track:6cx06DFPPHchuUAcTxznu9,2020-07-03,166028,0.734,0.168,0.874,1.14e-05,0.0489,-3.158,0.0662,0.905,122.953,4,spotify:track:6cx06DFPPHchuUAcTxznu9
6213,14,Blinding Lights,The Weeknd,328965,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-08-07,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,2020-03-20,200040,0.514,0.00146,0.73,9.54e-05,0.0897,-5.934,0.0598,0.334,171.005,4,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
6214,15,Avatar,NODE,320035,https://open.spotify.com/track/0V6en6bpNQI7GIzI9TK6cu,2020-08-07,spotify:track:0V6en6bpNQI7GIzI9TK6cu,2020-05-22,156000,0.842,0.345,0.656,2.07e-05,0.119,-6.17,0.103,0.54,119.979,4,spotify:track:0V6en6bpNQI7GIzI9TK6cu
6215,16,Mood Swings (feat. Lil Tjay),Pop Smoke,303646,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,2020-08-07,spotify:track:5rZlwNFl01HqLWBQGryKSm,2020-07-03,213333,0.48,0.487,0.602,0.0,0.0848,-6.335,0.368,0.269,179.798,4,spotify:track:5rZlwNFl01HqLWBQGryKSm
6216,17,Watermelon Sugar,Harry Styles,297590,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-08-07,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019-12-13,174000,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,4,spotify:track:6UelLqGlWMcVH1E5c4H7lY
6217,18,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,268871,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,2020-08-07,spotify:track:1H7KnK26kc1YyellpbINEn,2020-07-03,201600,0.49,0.0221,0.618,3.77e-06,0.259,-5.655,0.104,0.286,99.7,4,spotify:track:1H7KnK26kc1YyellpbINEn
6218,19,Smile (with The Weeknd),Juice WRLD,265268,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,2020-08-07,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,2020-07-10,196180,0.694,0.224,0.685,0.0,0.124,-6.535,0.133,0.306,158.831,4,spotify:track:6wQlQrTY5mVS8EGaFZVwVF
6219,20,Baku (feat. ICEKIID),KESI,250854,https://open.spotify.com/track/22uhcnBpHHimYci7vnj7KC,2020-08-07,spotify:track:22uhcnBpHHimYci7vnj7KC,2020-07-31,220175,0.696,0.0652,0.815,3.77e-06,0.0761,-6.966,0.131,0.71,106.018,4,spotify:track:22uhcnBpHHimYci7vnj7KC
6220,21,Come & Go (with Marshmello),Juice WRLD,250255,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,2020-08-07,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,2020-07-10,205484,0.625,0.0172,0.814,0.0,0.158,-5.181,0.0657,0.535,144.991,4,spotify:track:2Y0wPrPQBrGhoLn14xRYCG
6221,22,Roses - Imanbek Remix,SAINt JHN,243124,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,2020-08-07,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,2019-09-13,176218,0.785,0.0149,0.721,0.00432,0.285,-5.457,0.0506,0.894,121.962,4,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5
6222,23,Ballin' (feat. Kojo Funds),Branco,241735,https://open.spotify.com/track/4AUqlf2xxTBTOjBaUiIejM,2020-08-07,spotify:track:4AUqlf2xxTBTOjBaUiIejM,2020-07-10,146453,0.743,0.454,0.478,0.0,0.0926,-7.687,0.304,0.861,102.158,4,spotify:track:4AUqlf2xxTBTOjBaUiIejM
6223,24,I Nat (Artigeardit X Medina),Artigeardit,226104,https://open.spotify.com/track/14NfniBTQArNScCIX3panA,2020-08-07,spotify:track:14NfniBTQArNScCIX3panA,2020-08-07,155617,0.774,0.0425,0.763,5.66e-06,0.226,-5.698,0.0588,0.579,119.943,4,spotify:track:14NfniBTQArNScCIX3panA
6224,25,Snak Lidt Med Mig,KESI,220080,https://open.spotify.com/track/731FIGdc3VR6NKE3sFoCHH,2020-08-07,spotify:track:731FIGdc3VR6NKE3sFoCHH,2020-07-31,231422,0.728,0.787,0.506,2.19e-06,0.261,-6.575,0.246,0.283,101.964,4,spotify:track:731FIGdc3VR6NKE3sFoCHH
6225,26,Secrets,Regard,214488,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,2020-08-07,spotify:track:66W1rVTnEv86dIkFhoiElg,2020-04-24,176766,0.848,0.0412,0.768,0.000785,0.195,-5.386,0.0373,0.777,118.961,4,spotify:track:66W1rVTnEv86dIkFhoiElg
6226,27,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,211175,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,2020-08-07,spotify:track:0PvFJmanyNQMseIFrU708S,2020-07-03,190476,0.823,0.114,0.586,0.0,0.193,-6.606,0.2,0.347,125.971,4,spotify:track:0PvFJmanyNQMseIFrU708S
6227,28,Rover (feat. DTG),S1mba,208356,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-08-07,spotify:track:4slSrbTK1sNK4I1mDYEthf,2020-03-04,167916,0.613,0.496,0.624,0.0,0.283,-6.66,0.206,0.804,62.948,5,spotify:track:4slSrbTK1sNK4I1mDYEthf
6228,29,LA DANZA,Branco,204540,https://open.spotify.com/track/5M9phYS7KgM3ZXKTSlgLv0,2020-08-07,spotify:track:5M9phYS7KgM3ZXKTSlgLv0,2020-02-05,185711,0.78,0.228,0.665,1.25e-05,0.0967,-6.017,0.162,0.592,127.201,4,spotify:track:5M9phYS7KgM3ZXKTSlgLv0
6229,30,WTF,Ude Af Kontrol,198671,https://open.spotify.com/track/3Ds7T7gg8hzMWvKPuvvjAZ,2020-08-07,spotify:track:3Ds7T7gg8hzMWvKPuvvjAZ,2020-08-06,149999,0.905,0.137,0.908,6.26e-06,0.0777,-4.314,0.345,0.715,128.002,4,spotify:track:3Ds7T7gg8hzMWvKPuvvjAZ
6230,31,Burnout,Calby,196152,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ,2020-08-07,spotify:track:33dNxl8o2VT4q5a1t5mkJJ,2019-11-22,197170,0.668,0.42,0.662,2.52e-06,0.0818,-4.136,0.0262,0.592,94.988,4,spotify:track:33dNxl8o2VT4q5a1t5mkJJ
6231,32,Klovne,RH,192546,https://open.spotify.com/track/6TDGzRZH53BojuIb2XPaYf,2020-08-07,spotify:track:6TDGzRZH53BojuIb2XPaYf,2020-02-14,133741,0.861,0.246,0.545,0.000131,0.15,-6.776,0.19,0.629,106.067,4,spotify:track:6TDGzRZH53BojuIb2XPaYf
6232,33,In Your Eyes,The Weeknd,191424,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-08-07,spotify:track:7szuecWAPwGoV1e5vGu8tl,2020-03-20,237520,0.667,0.00285,0.719,8.1e-05,0.0736,-5.371,0.0346,0.717,100.021,4,spotify:track:7szuecWAPwGoV1e5vGu8tl
6233,34,SPORT,TopGunn,189086,https://open.spotify.com/track/5Zzhe6zsBBnqCEXmJtiDXM,2020-08-07,spotify:track:5Zzhe6zsBBnqCEXmJtiDXM,2020-04-24,162065,0.899,0.019,0.545,7.77e-05,0.114,-6.853,0.121,0.452,85.006,4,spotify:track:5Zzhe6zsBBnqCEXmJtiDXM
6234,35,Got It On Me,Pop Smoke,188936,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,2020-08-07,spotify:track:25zlnOAzbVoOzIeXSvQFf1,2020-07-03,164579,0.688,0.00815,0.647,1.65e-05,0.095,-7.258,0.19,0.195,88.834,4,spotify:track:25zlnOAzbVoOzIeXSvQFf1
6235,36,Sol Over København (feat. KESI),Citybois,187635,https://open.spotify.com/track/0NnmpMt8M9mthgrfuerLfD,2020-08-07,spotify:track:0NnmpMt8M9mthgrfuerLfD,2020-05-15,185706,0.755,0.0147,0.592,0.0,0.111,-6.705,0.0349,0.446,100.022,4,spotify:track:0NnmpMt8M9mthgrfuerLfD
6236,37,Gonzo,Suspekt,187435,https://open.spotify.com/track/0RcrxkcFT5FJpDgaXmzIEF,2020-08-07,spotify:track:0RcrxkcFT5FJpDgaXmzIEF,2020-02-14,172506,0.748,0.0286,0.524,4.51e-05,0.154,-9.48,0.265,0.305,99.975,4,spotify:track:0RcrxkcFT5FJpDgaXmzIEF
6237,38,Ik Tænk (feat. Benny Jamz),KESI,186630,https://open.spotify.com/track/6LMqDdiNABMdlhRVcSw1w2,2020-08-07,spotify:track:6LMqDdiNABMdlhRVcSw1w2,2020-07-31,160774,0.847,0.107,0.685,0.0,0.15,-5.862,0.274,0.79,98.034,4,spotify:track:6LMqDdiNABMdlhRVcSw1w2
6238,39,KIKI (feat. Gilli),LOLO,184225,https://open.spotify.com/track/4Mh5wGoyhpzYECcGdmXTmc,2020-08-07,spotify:track:4Mh5wGoyhpzYECcGdmXTmc,2020-05-15,172868,0.867,0.349,0.617,0.0,0.0553,-4.193,0.365,0.512,124.94,4,spotify:track:4Mh5wGoyhpzYECcGdmXTmc
6239,40,Brobizz,Gigis,183145,https://open.spotify.com/track/3xLgpixCKiEXyrBxpNJwga,2020-08-07,spotify:track:3xLgpixCKiEXyrBxpNJwga,2020-06-19,169579,0.932,0.261,0.721,0.0,0.0593,-4.383,0.235,0.617,105.032,4,spotify:track:3xLgpixCKiEXyrBxpNJwga
6240,41,WAP (feat. Megan Thee Stallion),Cardi B,181619,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-08-07,spotify:track:4Oun2ylbjFKMPTiaSbbCih,2020-08-07,187541,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,0.357,133.073,4,spotify:track:4Oun2ylbjFKMPTiaSbbCih
